Block,TrialInBlock,Trial,PrimeNumbers,Distance,PrimingDurationConst,CountingOrder,ShowedNumber,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,98,98,7,2,5,LeftHandFirst,9,1.121071,0.034,True,1,False,2.1539,4
0,99,99,7,2,5,LeftHandFirst,9,1.480436,0.054,True,1,False,6.425018,4
0,100,100,7,0,5,LeftHandFirst,7,1.045932,0.053,True,1,False,1.383118,4
0,101,101,6,2,5,RightHandFirst,8,1.441814,0.057,True,1,False,1.450653,4
0,102,102,6,-2,5,RightHandFirst,4,1.346432,0.053,True,1,False,1.089966,4
0,103,103,7,0,5,RightHandFirst,7,1.242314,0.052,True,1,False,1.605255,4
0,104,104,6,2,5,RightHandFirst,8,1.108724,0.057,True,1,False,2.130646,4
0,105,105,3,-2,5,RightHandFirst,1,1.049899,0.055,True,1,False,0.8687744,4
0,106,106,7,0,5,LeftHandFirst,7,1.16005,0.059,True,1,False,1.446777,4
0,107,107,7,0,5,RightHandFirst,7,1.484509,0.058,True,1,False,1.218262,4
0,108,108,7,0,5,RightHandFirst,7,1.46055,0.056,True,1,False,1.149963,4
0,109,109,7,-2,5,RightHandFirst,5,1.285009,0.055,True,1,False,0.9563293,4
0,110,110,4,2,5,LeftHandFirst,6,1.252314,0.055,True,1,False,1.194458,4
0,111,111,4,0,5,LeftHandFirst,4,1.066386,0.056,True,1,False,1.681488,4
0,112,112,3,-2,5,LeftHandFirst,1,1.319422,0.055,True,1,False,0.7658997,4
0,113,113,7,0,5,LeftHandFirst,7,1.037552,0.056,True,1,False,1.356506,4
0,114,114,4,0,5,RightHandFirst,4,1.335842,0.058,True,1,False,1.464325,4
0,115,115,7,2,5,RightHandFirst,9,1.10466,0.111,True,1,False,1.741608,4
0,116,116,7,0,5,LeftHandFirst,7,1.411686,0.116,True,1,False,1.224518,4
0,117,117,4,2,5,RightHandFirst,6,1.01314,0.056,True,1,False,1.205383,4
0,118,118,3,0,5,RightHandFirst,3,1.12164,0.056,True,1,False,1.10141,4
0,119,119,7,-2,5,RightHandFirst,5,1.491352,0.045,True,1,False,1.002747,4
0,120,120,7,-2,5,LeftHandFirst,5,1.343632,0.054,True,1,False,0.9006348,4
0,121,121,7,0,5,RightHandFirst,7,1.131534,0.055,True,1,False,1.327393,4
0,122,122,6,2,5,RightHandFirst,8,1.386221,0.056,True,1,False,1.281586,4
0,123,123,6,-2,5,RightHandFirst,4,1.003457,0.052,True,1,False,1.236694,4
0,124,124,3,2,5,RightHandFirst,5,1.37317,0.033,True,1,False,0.8727417,4
0,125,125,7,0,5,LeftHandFirst,7,1.422285,0.032,True,1,False,1.554535,4
0,126,126,3,-2,5,RightHandFirst,1,1.11968,0.057,True,1,False,0.7380066,4
0,127,127,3,0,5,RightHandFirst,3,1.132239,0.117,True,1,False,1.003082,4
0,128,128,3,-2,5,LeftHandFirst,1,1.127364,0.054,True,1,False,0.7346191,4
0,129,129,4,-2,5,LeftHandFirst,2,1.139922,0.117,True,1,False,0.8683167,4
0,130,130,7,2,5,LeftHandFirst,9,1.304063,0.055,True,1,False,1.571533,4
0,131,131,4,2,5,LeftHandFirst,6,1.029279,0.056,True,1,False,1.121948,4
0,132,132,3,2,5,RightHandFirst,5,1.024404,0.055,True,1,False,0.9528809,4
0,133,133,3,-2,5,RightHandFirst,1,1.270355,0.054,True,1,False,0.6449585,4
0,134,134,6,-2,5,LeftHandFirst,4,1.380506,0.051,True,1,False,1.226074,4
0,135,135,3,2,5,RightHandFirst,5,1.123155,0.054,True,1,False,0.833374,4
0,136,136,6,0,5,LeftHandFirst,6,1.271513,0.054,True,1,False,1.11554,4
0,137,137,4,-2,5,LeftHandFirst,2,1.30859,0.055,True,1,False,0.8224487,4
0,138,138,3,-2,5,LeftHandFirst,1,1.385526,0.055,True,1,False,0.7333374,4
0,139,139,4,2,5,LeftHandFirst,6,1.201248,0.053,True,1,False,1.079712,4
0,140,140,3,0,5,LeftHandFirst,3,1.266146,0.055,True,1,False,1.11322,4
0,141,141,7,2,5,LeftHandFirst,9,1.385033,0.056,True,1,False,1.596375,4
0,142,142,4,2,5,RightHandFirst,6,1.261831,0.03,True,1,False,1.192627,4
0,143,143,3,0,5,RightHandFirst,3,1.434707,0.056,True,1,False,0.9795532,4
0,144,144,4,2,5,LeftHandFirst,6,1.4124,0.055,True,1,False,1.139709,4
0,145,145,7,-2,5,LeftHandFirst,5,1.378053,0.054,True,1,False,0.9046631,4
0,146,146,7,-2,5,RightHandFirst,5,1.204163,0.054,True,1,False,0.9055176,4
0,147,147,4,0,5,RightHandFirst,4,1.340484,0.055,True,1,False,1.347473,4
0,148,148,3,-2,5,LeftHandFirst,1,1.218933,0.055,True,1,False,0.7245483,4
0,149,149,4,0,5,RightHandFirst,4,1.008486,0.061,True,1,False,1.069641,4
0,150,150,3,-2,5,RightHandFirst,1,1.367811,0.024,True,1,False,0.7266846,4
0,151,151,6,0,5,LeftHandFirst,6,1.085942,0.056,True,1,False,1.096924,4
0,152,152,4,2,5,LeftHandFirst,6,1.276252,0.124,True,1,False,1.059448,4
0,153,153,3,2,5,LeftHandFirst,5,1.297547,0.055,True,1,False,0.9360352,4
0,154,154,3,2,5,RightHandFirst,5,1.346662,0.056,True,1,False,0.8128662,4
0,155,155,6,0,5,RightHandFirst,6,1.439379,0.055,True,1,False,1.104858,4
0,156,156,4,0,5,RightHandFirst,4,1.182028,0.057,True,1,False,1.259033,4
0,157,157,3,2,5,LeftHandFirst,5,1.257313,0.056,True,1,False,1.074951,4
0,158,158,4,0,5,LeftHandFirst,4,1.278607,0.117,True,1,False,1.250305,4
0,159,159,3,0,5,RightHandFirst,3,1.326072,0.119,True,1,False,1.069214,4
0,160,160,3,-2,5,LeftHandFirst,1,1.042551,0.025,True,1,False,0.7253418,4
0,161,161,4,0,5,LeftHandFirst,4,1.08293,0.111,True,1,False,1.112305,4
0,162,162,3,2,5,RightHandFirst,5,1.35505,0.052,True,1,False,0.9146118,4
0,163,163,6,2,5,RightHandFirst,8,1.240545,0.055,True,1,False,1.54187,4
0,164,164,6,2,5,LeftHandFirst,8,1.270576,0.116,True,1,False,1.956421,4
0,165,165,6,2,5,RightHandFirst,8,1.352945,0.056,True,1,False,1.551758,4
0,166,166,4,2,5,RightHandFirst,6,1.257564,0.059,True,1,False,1.075378,4
0,167,167,4,0,5,LeftHandFirst,4,1.017646,0.112,True,1,False,1.269592,4
0,168,168,3,0,5,LeftHandFirst,3,1.261945,0.05,True,1,False,1.080933,4
0,169,169,3,-2,5,RightHandFirst,1,1.28324,0.029,True,1,False,0.6930542,4
0,170,170,7,2,5,RightHandFirst,9,1.349788,0.055,True,1,False,1.631165,4
0,171,171,7,0,5,LeftHandFirst,7,1.128994,0.036,True,1,False,1.317017,4
0,172,172,4,-2,5,LeftHandFirst,2,1.122468,0.058,True,1,False,0.9962158,4
0,173,173,7,0,5,RightHandFirst,7,1.438191,0.057,True,1,False,1.115784,4
0,174,174,4,2,5,RightHandFirst,6,1.485655,0.053,True,1,False,1.007019,4
0,175,175,6,0,5,LeftHandFirst,6,1.435527,0.118,True,1,False,0.9734497,4
0,176,176,4,-2,5,RightHandFirst,2,1.413219,0.033,True,1,False,0.90271,4
0,177,177,3,2,5,LeftHandFirst,5,1.075709,0.056,True,1,False,0.9243774,4
0,178,178,6,-2,5,RightHandFirst,4,1.419252,0.114,True,1,False,1.295105,4
0,179,179,3,0,5,RightHandFirst,3,1.395293,0.027,True,1,False,1.000305,4
0,180,180,3,0,5,LeftHandFirst,3,1.193583,0.025,True,1,False,0.9359131,4
0,181,181,6,2,5,LeftHandFirst,8,1.009305,0.053,True,1,False,1.585571,4
0,182,182,7,0,5,RightHandFirst,7,1.251954,0.058,True,1,False,1.596497,4
0,183,183,4,2,5,RightHandFirst,6,1.379578,0.058,True,1,False,1.118408,4
0,184,184,7,2,5,LeftHandFirst,9,1.329449,0.116,True,1,False,1.463989,4
0,185,185,6,0,5,RightHandFirst,6,1.000675,0.053,True,1,False,1.102905,4
0,186,186,6,-2,5,RightHandFirst,4,1.316398,0.057,True,1,False,1.12677,4
0,187,187,6,0,5,LeftHandFirst,6,1.071085,0.056,True,1,False,1.015747,4
0,188,188,7,-2,5,LeftHandFirst,5,1.109813,0.053,True,1,False,0.9041138,4
0,189,189,7,-2,5,RightHandFirst,5,1.371546,0.114,True,1,False,0.8960571,4
0,190,190,3,-2,5,LeftHandFirst,1,1.018253,0.058,True,1,False,0.6901855,4
0,191,191,3,2,5,RightHandFirst,5,1.199827,0.112,True,1,False,0.8035278,4
0,192,192,7,2,5,RightHandFirst,9,1.12518,0.054,True,1,False,1.385742,4
0,193,193,7,2,5,RightHandFirst,9,1.39565,0.033,True,1,False,1.427002,4
0,194,194,7,0,5,LeftHandFirst,7,1.164468,0.053,True,1,False,1.633667,4
0,195,195,6,-2,5,LeftHandFirst,4,1.194499,0.032,True,1,False,1.217224,4
0,196,196,7,0,5,RightHandFirst,7,1.492788,0.031,True,1,False,1.318176,4
0,197,197,3,2,5,LeftHandFirst,5,1.343417,0.055,True,1,False,0.9453125,4
0,198,198,4,-2,5,RightHandFirst,2,1.087717,0.051,True,1,False,0.9144897,4
0,199,199,3,0,5,RightHandFirst,3,1.170047,0.11,True,1,False,0.9571533,4
0,200,200,4,2,5,LeftHandFirst,6,1.246983,0.053,True,1,False,1.907715,4
0,201,201,4,-2,5,RightHandFirst,2,1.052357,0.056,True,1,False,0.9931641,4
0,202,202,4,2,5,LeftHandFirst,6,1.493493,0.03,True,1,False,1.17157,4
0,203,203,7,2,5,RightHandFirst,9,1.013137,0.055,True,1,False,1.469116,4
0,204,204,4,0,5,LeftHandFirst,4,1.283606,0.116,True,1,False,1.340454,4
0,205,205,6,2,5,RightHandFirst,8,1.205657,0.053,True,1,False,1.952271,4
0,206,206,3,-2,5,LeftHandFirst,1,1.41344,0.037,True,1,False,0.736084,4
0,207,207,3,-2,5,RightHandFirst,1,1.326755,0.051,True,1,False,0.6156006,4
0,208,208,6,0,5,RightHandFirst,6,1.295711,0.055,True,1,False,1.016968,4
0,209,209,7,0,5,RightHandFirst,7,1.219413,0.055,True,1,False,1.281982,4
0,210,210,7,-2,5,LeftHandFirst,5,1.489882,0.023,True,1,False,0.9587402,4
0,211,211,4,0,5,RightHandFirst,4,1.303954,0.054,True,1,False,1.196899,4
0,212,212,3,-2,5,RightHandFirst,1,1.074423,0.121,True,1,False,0.6765747,4
0,213,213,7,-2,5,LeftHandFirst,5,1.114802,0.119,True,1,False,0.867981,4
0,214,214,6,2,5,RightHandFirst,8,1.360753,0.053,True,1,False,1.722778,4
0,215,215,3,2,5,RightHandFirst,5,1.389133,0.122,True,1,False,0.8793945,4
0,216,216,6,-2,5,LeftHandFirst,4,1.035841,0.055,True,1,False,1.307068,4
0,217,217,3,0,5,RightHandFirst,3,1.475325,0.116,True,1,False,0.9293823,4
0,218,218,4,2,5,LeftHandFirst,6,1.191805,0.03,True,1,False,1.155945,4
0,219,219,3,-2,5,RightHandFirst,1,1.294909,0.054,True,1,False,0.7022705,4
0,220,220,3,-2,5,RightHandFirst,1,1.279648,0.055,True,1,False,0.6893311,4
0,221,221,3,0,5,RightHandFirst,3,1.346196,0.053,True,1,False,1.048035,4
0,222,222,4,-2,5,LeftHandFirst,2,1.465083,0.055,True,1,False,0.8492432,4
0,223,223,7,2,5,RightHandFirst,9,1.209383,0.055,True,1,False,1.418335,4
0,224,224,3,2,5,RightHandFirst,5,1.131434,0.058,True,1,False,0.8046265,4
0,225,225,7,-2,5,LeftHandFirst,5,1.420988,0.057,True,1,False,0.9065552,4
0,226,226,4,-2,5,RightHandFirst,2,1.442282,0.124,True,1,False,0.8121948,4
0,227,227,6,2,5,RightHandFirst,8,1.409587,0.039,True,1,False,1.149841,4
0,228,228,4,0,5,RightHandFirst,4,1.315856,0.053,True,1,False,1.130005,4
0,229,229,4,-2,5,RightHandFirst,2,1.211738,0.052,True,1,False,0.8233643,4
0,230,230,6,-2,5,LeftHandFirst,4,1.152874,0.028,True,1,False,1.139465,4
0,231,231,6,0,5,RightHandFirst,6,1.217771,0.056,True,1,False,1.173035,4
0,232,232,6,2,5,LeftHandFirst,8,1.434251,0.054,True,1,False,2.34375,4
0,233,233,4,2,5,RightHandFirst,6,1.079346,0.055,True,1,False,1.028687,4
0,234,234,7,2,5,RightHandFirst,9,1.215667,0.053,True,1,False,1.318481,4
0,235,235,7,-2,5,LeftHandFirst,5,1.165538,0.056,True,1,False,0.9473877,4
0,236,236,7,2,5,RightHandFirst,9,1.301859,0.057,True,1,False,1.151306,4
0,237,237,7,0,5,RightHandFirst,7,1.377143,0.051,True,1,False,1.20459,4
0,238,238,6,0,5,RightHandFirst,6,1.201602,0.051,True,1,False,0.947937,4
0,239,239,6,2,5,RightHandFirst,8,1.114917,0.055,True,1,False,1.653809,4
0,240,240,3,0,5,LeftHandFirst,3,1.188551,0.054,True,1,False,1.189758,4
0,241,241,4,0,5,RightHandFirst,4,1.06865,0.039,True,1,False,1.27063,4
0,242,242,7,0,5,LeftHandFirst,7,1.410543,0.056,True,1,False,1.456665,4
0,243,243,6,2,5,LeftHandFirst,8,1.456356,0.054,True,1,False,1.510498,4
0,244,244,3,0,5,LeftHandFirst,3,1.333154,0.051,True,1,False,1.0047,4
0,245,245,3,0,5,RightHandFirst,3,1.213253,0.115,True,1,False,0.8953857,4
0,246,246,4,2,5,LeftHandFirst,6,1.349574,0.058,True,1,False,1.154602,4
0,247,247,4,-2,5,RightHandFirst,2,1.201853,0.056,True,1,False,0.8191528,4
0,248,248,6,2,5,LeftHandFirst,8,1.463586,0.111,True,1,False,1.340027,4
0,249,249,6,0,5,LeftHandFirst,6,1.314214,0.053,True,1,False,1.010437,4
0,250,250,6,2,5,LeftHandFirst,8,1.253699,0.029,True,1,False,1.231018,4
0,251,251,6,2,5,LeftHandFirst,8,1.426576,0.056,True,1,False,1.008423,4
0,252,252,4,2,5,RightHandFirst,6,1.322458,0.058,True,1,False,1.042542,4
0,253,253,3,2,5,LeftHandFirst,5,1.441345,0.057,True,1,False,0.7939453,4
0,254,254,6,0,5,RightHandFirst,6,1.49046,0.054,True,1,False,0.9504395,4
0,255,255,6,-2,5,LeftHandFirst,4,1.163337,0.042,True,1,False,1.073242,4
0,256,256,6,-2,5,LeftHandFirst,4,1.451239,0.056,True,1,False,1.117249,4
0,257,257,6,-2,5,LeftHandFirst,4,1.498703,0.057,True,1,False,1.062988,4
0,258,258,7,2,5,RightHandFirst,9,1.046167,0.055,True,1,False,1.161011,4
0,259,259,7,-2,5,LeftHandFirst,5,1.49769,0.031,True,1,False,0.9284668,4
0,260,260,4,0,5,LeftHandFirst,4,1.21417,0.055,True,1,False,0.9953613,4
0,261,261,6,2,5,RightHandFirst,8,1.40448,0.12,True,1,False,1.165222,4
0,262,262,3,2,5,LeftHandFirst,5,1.131346,0.032,True,1,False,0.8164673,4
0,263,263,7,-2,5,RightHandFirst,5,1.018492,0.055,True,1,False,0.7485352,4
0,264,264,7,-2,5,RightHandFirst,5,1.477061,0.055,True,1,False,0.8820801,4
0,265,265,6,2,5,RightHandFirst,8,1.177758,0.048,True,1,False,1.453796,4
0,266,266,6,-2,5,RightHandFirst,4,1.09981,0.057,True,1,False,1.153503,4
0,267,267,4,0,5,LeftHandFirst,4,1.067114,0.055,True,1,False,1.566467,4
0,268,268,6,-2,5,RightHandFirst,4,1.347971,0.113,True,1,False,1.141602,4
0,269,269,6,0,5,RightHandFirst,6,1.259635,0.057,True,1,False,1.142151,4
0,270,270,7,-2,5,LeftHandFirst,5,1.057925,0.057,True,1,False,0.8515625,4
0,271,271,4,-2,5,LeftHandFirst,2,1.429288,0.054,True,1,False,0.8738403,4
0,272,272,7,-2,5,RightHandFirst,5,1.494186,0.056,True,1,False,0.8684082,4
0,273,273,4,-2,5,LeftHandFirst,2,1.43367,0.035,True,1,False,0.7813721,4
0,274,274,3,2,5,RightHandFirst,5,1.482785,0.039,True,1,False,0.7729492,4
0,275,275,3,2,5,RightHandFirst,5,1.270688,0.032,True,1,False,0.9077148,4
0,276,276,7,-2,5,RightHandFirst,5,1.042808,0.055,True,1,False,0.8226318,4
0,277,277,4,0,5,RightHandFirst,4,1.055366,0.03,True,1,False,1.06189,4
0,278,278,6,0,5,LeftHandFirst,6,1.371089,0.052,True,1,False,0.9847412,4
0,279,279,3,0,5,LeftHandFirst,3,1.392384,0.026,True,1,False,0.9289551,4
0,280,280,4,-2,5,RightHandFirst,2,1.316086,0.053,True,1,False,0.8544922,4
0,281,281,4,-2,5,LeftHandFirst,2,1.326994,0.029,True,1,False,0.7418213,4
0,282,282,3,0,5,LeftHandFirst,3,1.126934,0.124,True,1,False,0.7736816,4
0,283,283,6,-2,5,RightHandFirst,4,1.416488,0.118,True,1,False,1.063477,4
0,284,284,6,-2,5,LeftHandFirst,4,1.089365,0.054,True,1,False,1.052368,4
0,285,285,3,2,5,LeftHandFirst,5,1.323277,0.058,True,1,False,0.8065186,4
0,286,286,7,2,5,LeftHandFirst,9,1.318403,0.059,True,1,False,1.321167,4
0,287,287,7,2,5,LeftHandFirst,9,1.419857,0.03,True,1,False,1.018921,4
