Block,TrialInBlock,Trial,Character,FrameCount,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,93,93,focus,4,1.429152,0.043,True,1,False,0.9935913,1
0,94,94,focus,5,1.014785,0.056,True,1,False,0.9951782,1
0,95,95,focus,6,1.466268,0.069,True,1,True,0.3808594,1
0,96,96,focus,7,1.26617,0.081,True,1,True,0.2502441,1
0,97,97,focus,8,1.208917,0.09,True,1,True,0.2562866,1
0,98,98,focus,9,1.233475,0.101,True,1,True,0.24823,1
0,99,99,actor,1,1.176222,0.011,True,1,False,0.9960938,1
0,100,100,actor,2,1.040501,0.023,True,1,False,1.005676,1
0,101,101,actor,3,1.312582,0.033,True,1,False,0.9929199,1
0,102,102,actor,4,1.246632,0.047,True,1,False,0.9810181,1
0,103,103,actor,5,1.403687,0.056,True,1,False,0.9944458,1
0,104,104,actor,6,1.40751,0.062,True,1,False,0.9943848,1
0,105,105,actor,7,1.493142,0.078,True,1,False,0.994751,1
0,106,106,actor,8,1.230357,0.086,True,1,True,0.3132324,1
0,107,107,actor,9,1.368289,0.098,True,1,False,0.9901733,1
0,108,108,topic,1,1.453922,0.011,True,1,False,0.9949341,1
0,109,109,topic,2,1.218957,0.023,True,1,False,0.9942017,1
0,110,110,topic,3,1.017207,0.034,True,1,False,1.036133,1
0,111,111,topic,4,1.148093,0.045,True,1,False,0.9941406,1
0,112,112,topic,5,1.071756,0.024,True,1,False,1.006104,1
0,113,113,topic,6,1.15904,0.069,True,1,True,0.2893677,1
0,114,114,topic,7,1.047798,0.16,True,1,False,1.00061,1
0,115,115,topic,8,1.276276,0.193,True,1,True,0.2042236,1
0,116,116,topic,9,1.300834,0.101,True,1,True,0.4475708,1
0,117,117,youth,1,1.046745,0.011,True,1,False,0.9932861,1
0,118,118,youth,2,1.080039,0.045,True,1,False,0.9992676,1
0,119,119,youth,3,1.308517,0.068,True,1,True,0.4404297,1
0,120,120,youth,4,1.456837,0.044,True,1,False,0.994812,1
0,121,121,youth,5,1.237654,0.055,True,1,True,0.2555542,1
0,122,122,youth,6,1.441614,0.067,True,1,False,1.006958,1
0,123,123,youth,7,1.222431,0.038,True,1,False,1.005432,1
0,124,124,youth,8,1.379487,0.089,True,1,False,0.9953003,1
0,125,125,youth,9,1.383309,0.103,True,1,True,0.3355713,1
0,126,126,works,1,1.031628,0.054,True,1,False,1.000977,1
0,127,127,works,2,1.064922,0.021,True,1,False,0.994751,1
0,128,128,works,3,1.113998,0.015,True,1,False,1.004639,1
0,129,129,works,4,1.440069,0.045,True,1,False,0.9937744,1
0,130,130,works,5,1.205104,0.03,True,1,True,0.2346191,1
0,131,131,works,6,1.175672,0.07,True,1,False,0.9937744,1
0,132,132,works,7,1.473922,0.078,True,1,True,0.5825195,1
0,133,133,works,8,1.061206,0.092,True,1,True,0.31427,1
0,134,134,works,9,1.352371,0.212,True,1,True,0.3851318,1
0,135,135,tooth,1,1.098283,0.011,True,1,False,0.9940186,1
0,136,136,tooth,2,1.408571,0.022,True,1,True,0.3546143,1
0,137,137,tooth,3,1.05689,0.015,True,1,False,1.005493,1
0,138,138,tooth,4,1.105966,0.044,True,1,False,0.9932251,1
0,139,139,tooth,5,1.013847,0.056,True,1,False,0.9891357,1
0,140,140,tooth,6,1.285928,0.067,True,1,False,0.9956665,1
0,141,141,tooth,7,1.399381,0.075,True,1,False,0.9938354,1
0,142,142,tooth,8,1.403204,0.184,True,1,False,0.9990234,1
0,143,143,tooth,9,1.086429,0.104,True,1,False,0.980835,1
0,144,144,guide,1,1.189494,0.011,True,1,False,0.9938354,1
0,145,145,guide,2,1.29256,0.023,True,1,False,0.9953003,1
0,146,146,guide,3,1.308421,0.033,True,1,False,0.9944458,1
0,147,147,guide,4,1.160661,0.045,True,1,True,0.803772,1
0,148,148,guide,5,1.335149,0.053,True,1,False,0.9940796,1
0,149,149,guide,6,1.464385,0.069,True,1,False,0.9946899,1
0,150,150,guide,7,1.104007,0.071,True,1,True,0.4477539,1
0,151,151,guide,8,1.405559,0.09,True,1,True,0.27948,1
0,152,152,guide,9,1.195074,0.1,True,1,False,0.9949951,1
0,153,153,cycle,1,1.433939,0.024,True,1,False,0.9985962,1
0,154,154,cycle,2,1.340169,0.046,True,1,False,0.9998779,1
0,155,155,cycle,3,1.371812,0.033,True,1,False,0.9943237,1
0,156,156,cycle,4,1.180449,0.045,True,1,True,0.4459229,1
0,157,157,cycle,5,1.497784,0.023,True,1,True,0.5128784,1
0,158,158,cycle,6,1.449268,0.066,True,1,True,0.4127197,1
0,159,159,cycle,7,1.330979,0.08,True,1,False,0.9940796,1
0,160,160,cycle,8,1.057807,0.042,True,1,False,1.00531,1
0,161,161,cycle,9,1.06328,0.103,True,1,False,0.9939575,1
0,162,162,giant,1,1.389351,0.023,True,1,False,0.9992065,1
0,163,163,giant,2,1.279799,0.023,True,1,False,0.994873,1
0,164,164,giant,3,1.355044,0.034,True,1,True,0.3702393,1
0,165,165,giant,4,1.128776,0.044,True,1,False,0.993103,1
0,166,166,giant,5,1.313652,0.059,True,1,False,0.9945068,1
0,167,167,giant,6,1.442887,0.067,True,1,False,0.9941406,1
0,168,168,giant,7,1.223704,0.035,True,1,True,0.6486206,1
0,169,169,giant,8,1.023606,0.08,True,1,True,0.4922485,1
0,170,170,giant,9,1.227566,0.101,True,1,True,0.5117188,1
0,171,171,sauce,1,1.473477,0.011,True,1,False,0.9952393,1
0,172,172,sauce,2,1.254295,0.046,True,1,False,0.9998169,1
0,173,173,sauce,3,1.41135,0.036,True,1,False,1.005066,1
0,174,174,sauce,4,1.31758,0.045,True,1,False,1.007385,1
0,175,175,sauce,5,1.349223,0.057,True,1,True,0.6147461,1
0,176,176,sauce,6,1.284924,0.057,True,1,False,1.003296,1
0,177,177,sauce,7,1.457762,0.078,True,1,False,0.9938965,1
0,178,178,sauce,8,1.417982,0.049,True,1,True,0.5140381,1
0,179,179,sauce,9,1.092471,0.103,True,1,True,0.9139404,1
