Block,TrialInBlock,Trial,Character,FrameCount,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,43,43,s,8,1.456707,0.092,True,1,True,0.6377258,888
0,44,44,s,9,1.200968,0.166,True,1,True,0.1594696,888
0,45,45,f,1,1.073943,0.011,True,1,True,0.3804932,888
0,46,46,f,2,1.126321,0.022,True,1,False,0.9382172,888
0,47,47,f,3,1.495994,0.031,True,1,False,0.9381104,888
0,48,48,f,4,1.261029,0.045,True,1,False,0.9383087,888
0,49,49,f,5,1.14109,0.058,True,1,True,0.3213196,888
0,50,50,f,6,1.388653,0.067,True,1,True,0.2360077,888
0,51,51,f,7,1.38539,0.122,True,1,True,0.29245,888
0,52,52,f,8,1.256714,0.092,True,1,True,0.2250214,888
0,53,53,f,9,1.281272,0.103,True,1,True,0.4149628,888
0,54,54,r,1,1.331999,0.011,True,1,False,0.9381256,888
0,55,55,r,2,1.227841,0.022,True,1,False,0.9380798,888
0,56,56,r,3,1.189712,0.034,True,1,False,0.9381409,888
0,57,57,r,4,1.336381,0.044,True,1,False,0.9386902,888
0,58,58,r,5,1.270431,0.056,True,1,False,0.9384918,888
0,59,59,r,6,1.329894,0.063,True,1,True,0.2085266,888
0,60,60,r,7,1.452044,0.078,True,1,True,0.1688538,888
0,61,61,r,8,1.128184,0.094,True,1,True,0.24086,888
0,62,62,r,9,1.239946,0.155,True,1,True,0.2359161,888
0,63,63,b,1,1.264504,0.011,True,1,False,0.938736,888
0,64,64,b,2,1.465162,0.034,True,1,False,0.9494781,888
0,65,65,b,3,1.453202,0.033,True,1,True,0.239563,888
0,66,66,b,4,1.226934,0.072,True,1,True,0.2571716,888
0,67,67,b,5,1.295094,0.056,True,1,True,0.3252106,888
0,68,68,b,6,1.373642,0.066,True,1,True,0.275589,888
0,69,69,b,7,1.288569,0.079,True,1,True,0.4367981,888
0,70,70,b,8,1.018698,0.089,True,1,True,0.543869,888
0,71,71,b,9,1.417843,0.102,True,1,True,0.5154572,888
0,72,72,i,1,1.189924,0.011,True,1,False,0.9382782,888
0,73,73,i,2,1.195397,0.022,True,1,False,0.9385071,888
0,74,74,i,3,1.103278,0.034,True,1,False,0.9384155,888
0,75,75,i,4,1.234164,0.045,True,1,False,0.9382019,888
0,76,76,i,5,1.434823,0.056,True,1,False,0.9376984,888
0,77,77,i,6,1.16165,0.067,True,1,True,0.4365997,888
0,78,78,i,7,1.240197,0.079,True,1,True,0.1129608,888
0,79,79,i,8,1.43377,0.14,True,1,True,0.180069,888
0,80,80,i,9,1.430507,0.099,True,1,True,0.1831818,888
0,81,81,w,1,1.28605,0.011,True,1,False,0.9382629,888
0,82,82,w,2,1.16611,0.022,True,1,True,0.3254395,888
0,83,83,w,3,1.23427,0.034,True,1,True,0.3500214,888
0,84,84,w,4,1.35642,0.044,True,1,True,0.3807068,888
0,85,85,w,5,1.407147,0.056,True,1,True,0.4981689,888
0,86,86,w,6,1.125239,0.06,True,1,True,0.4818878,888
0,87,87,w,7,1.203786,0.079,True,1,True,0.4204712,888
0,88,88,w,8,1.200523,0.14,True,1,True,0.3924561,888
0,89,89,w,9,1.27907,0.101,True,1,False,0.936203,888
0,90,90,a,1,1.033718,0.011,True,1,False,0.938324,888
0,91,91,a,2,1.110614,0.023,True,1,False,0.9377136,888
0,92,92,a,3,1.480288,0.033,True,1,True,0.2694702,888
0,93,93,a,4,1.031015,0.071,True,1,True,0.3113403,888
0,94,94,a,5,1.029403,0.057,True,1,True,0.2138062,888
0,95,95,a,6,1.391991,0.067,True,1,True,0.224823,888
0,96,96,a,7,1.149941,0.077,True,1,True,0.3253174,888
0,97,97,a,8,1.315694,0.086,True,1,True,0.242157,888
0,98,98,a,9,1.117246,0.105,True,1,True,0.2712708,888
0,99,99,m,1,1.006004,0.011,True,1,False,0.9381409,888
0,100,100,m,2,1.485308,0.023,True,1,False,0.9378662,888
0,101,101,m,3,1.07094,0.034,True,1,True,0.6156006,888
0,102,102,m,4,1.16527,0.045,True,1,True,0.1910706,888
0,103,103,m,5,1.081848,0.056,True,1,True,0.202301,888
0,104,104,m,6,1.482643,0.064,True,1,True,0.5846558,888
0,105,105,m,7,1.129312,0.078,True,1,True,0.7167664,888
0,106,106,m,8,1.011023,0.089,True,1,True,0.4562073,888
0,107,107,m,9,1.356178,0.098,True,1,True,0.2825012,888
0,108,108,t,1,1.12991,0.011,True,1,False,0.9381104,888
0,109,109,t,2,1.260797,0.023,True,1,False,0.9381104,888
0,110,110,t,3,1.461455,0.035,True,1,False,0.9417114,888
0,111,111,t,4,1.367685,0.045,True,1,False,0.9382629,888
0,112,112,t,5,1.481138,0.056,True,1,True,0.1911926,888
0,113,113,t,6,1.25487,0.105,True,1,True,0.2353516,888
0,114,114,t,7,1.100025,0.08,True,1,True,0.341095,888
0,115,115,t,8,1.168185,0.136,True,1,True,0.3366394,888
0,116,116,t,9,1.192742,0.101,True,1,True,0.381012,888
0,117,117,o,1,1.010077,0.01,True,1,False,0.9384766,888
0,118,118,o,2,1.489381,0.023,True,1,True,0.2249756,888
0,119,119,o,3,1.263113,0.034,True,1,True,0.2484436,888
0,120,120,o,4,1.190078,0.046,True,1,True,0.2915039,888
0,121,121,o,5,1.176428,0.055,True,1,True,0.2421265,888
0,122,122,o,6,1.228806,0.067,True,1,True,0.4820251,888
0,123,123,o,7,1.197723,0.079,True,1,False,0.9385681,888
0,124,124,o,8,1.480191,0.088,True,1,True,0.2359314,888
0,125,125,o,9,1.21032,0.104,True,1,True,0.2961121,888
0,126,126,d,1,1.25066,0.011,True,1,False,0.9332275,888
0,127,127,d,2,1.353726,0.022,True,1,False,0.9381104,888
0,128,128,d,3,1.287776,0.034,True,1,False,0.938446,888
0,129,129,d,4,1.347239,0.045,True,1,True,0.2045898,888
0,130,130,d,5,1.289987,0.055,True,1,True,0.1913452,888
0,131,131,d,6,1.037549,0.067,True,1,True,0.2471313,888
0,132,132,d,7,1.177133,0.077,True,1,True,0.2948303,888
0,133,133,d,8,1.104098,0.091,True,1,True,0.3368225,888
0,134,134,d,9,1.35166,0.101,True,1,False,0.9384766,888
0,135,135,c,1,1.160298,0.011,True,1,False,0.9382935,888
0,136,136,c,2,1.388777,0.022,True,1,False,0.9385681,888
0,137,137,c,3,1.241017,0.033,True,1,False,0.9382629,888
0,138,138,c,4,1.121077,0.044,True,1,False,0.9381104,888
0,139,139,c,5,1.170153,0.055,True,1,True,0.2025146,888
0,140,140,c,6,1.445536,0.068,True,1,True,0.2023926,888
0,141,141,c,7,1.121676,0.12,True,1,True,0.3920898,888
0,142,142,c,8,1.243826,0.092,True,1,True,0.1852417,888
0,143,143,c,9,1.132584,0.104,True,1,True,0.2972717,888
0,144,144,h,1,1.059549,0.011,True,1,False,0.9382935,888
0,145,145,h,2,1.054635,0.023,True,1,False,0.938385,888
0,146,146,h,3,1.408526,0.032,True,1,False,0.9381714,888
0,147,147,h,4,1.119571,0.046,True,1,True,0.5823975,888
0,148,148,h,5,1.311493,0.056,True,1,True,0.1191406,888
0,149,149,h,6,1.363871,0.075,True,1,True,0.1796875,888
0,150,150,h,7,1.486021,0.127,True,1,True,0.1520691,888
0,151,151,h,8,1.162161,0.086,True,1,True,0.2803955,888
0,152,152,h,9,1.327913,0.1,True,1,True,0.1578369,888
0,153,153,g,1,1.352471,0.011,True,1,True,0.3475952,888
0,154,154,g,2,1.126203,0.022,True,1,False,0.938446,888
0,155,155,g,3,1.077687,0.035,True,1,True,0.269928,888
0,156,156,g,4,1.076075,0.045,True,1,True,0.3144836,888
0,157,157,g,5,1.269648,0.055,True,1,True,0.2359314,888
0,158,158,g,6,1.032992,0.067,True,1,True,0.548584,888
0,159,159,g,7,1.334545,0.084,True,1,True,0.4595642,888
0,160,160,g,8,1.259859,0.092,True,1,False,0.9382935,888
0,161,161,g,9,1.416915,0.102,True,1,True,0.3254089,888
0,162,162,u,1,1.162826,0.011,True,1,True,0.2937927,888
0,163,163,u,2,1.035802,0.022,True,1,False,0.9380798,888
0,164,164,u,3,1.292101,0.051,True,1,False,0.9339905,888
0,165,165,u,4,1.090351,0.067,True,1,True,0.2922363,888
0,166,166,u,5,1.365734,0.056,True,1,True,0.1822815,888
0,167,167,u,6,1.308481,0.068,True,1,True,0.3807983,888
0,168,168,u,7,1.261616,0.08,True,1,True,0.3829956,888
0,169,169,u,8,1.355946,0.09,True,1,True,0.3250122,888
0,170,170,u,9,1.22727,0.101,True,1,True,0.2806702,888
0,171,171,l,1,1.34942,0.018,True,1,False,0.934021,888
0,172,172,l,2,1.006475,0.022,True,1,False,0.9337158,888
0,173,173,l,3,1.165182,0.034,True,1,False,0.9382324,888
0,174,174,l,4,1.31185,0.045,True,1,True,0.906189,888
0,175,175,l,5,1.050716,0.056,True,1,True,0.3252869,888
0,176,176,l,6,1.244289,0.067,True,1,True,0.4817505,888
0,177,177,l,7,1.295016,0.08,True,1,True,0.3700867,888
0,178,178,l,8,1.068748,0.092,True,1,True,0.4187622,888
0,179,179,l,9,1.332093,0.103,True,1,True,0.2044373,888
