Block,TrialInBlock,Trial,Character,FrameCount,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,45,45,mouth,1,1.407938,0.011,True,1,False,0.9941101,1
0,46,46,mouth,2,1.395978,0.022,True,1,False,0.9952698,1
0,47,47,mouth,3,1.204616,0.033,True,1,False,0.9992676,1
0,48,48,mouth,4,1.084676,0.039,True,1,False,0.993866,1
0,49,49,mouth,5,1.410747,0.055,True,1,False,0.9938354,1
0,50,50,mouth,6,1.49638,0.066,True,1,False,0.9944153,1
0,51,51,mouth,7,1.374789,0.079,True,1,False,0.9928589,1
0,52,52,mouth,8,1.460422,0.087,True,1,True,0.2246094,1
0,53,53,mouth,9,1.331746,0.1,True,1,True,0.1911316,1
0,54,54,judge,1,1.133299,0.011,True,1,False,0.9937744,1
0,55,55,judge,2,1.459369,0.022,True,1,False,0.9943542,1
0,56,56,judge,3,1.142594,0.034,True,1,False,0.9940796,1
0,57,57,judge,4,1.32747,0.043,True,1,False,0.9944763,1
0,58,58,judge,5,1.359113,0.057,True,1,True,0.2247925,1
0,59,59,judge,6,1.399453,0.068,True,1,True,0.1686401,1
0,60,60,judge,7,1.119195,0.08,True,1,True,0.2247314,1
0,61,61,judge,8,1.394578,0.089,True,1,True,0.2806091,1
0,62,62,judge,9,1.445305,0.098,True,1,True,0.202179,1
0,63,63,apple,1,1.039634,0.011,True,1,False,0.9941711,1
0,64,64,apple,2,1.072928,0.022,True,1,False,0.9943848,1
0,65,65,apple,3,1.301407,0.034,True,1,False,0.9943848,1
0,66,66,apple,4,1.474244,0.044,True,1,False,0.9943237,1
0,67,67,apple,5,1.336872,0.057,True,1,False,0.9943848,1
0,68,68,apple,6,1.047917,0.066,True,1,True,0.2805176,1
0,69,69,apple,7,1.464495,0.077,True,1,True,0.1801758,1
0,70,70,apple,8,1.238227,0.088,True,1,True,0.1577148,1
0,71,71,apple,9,1.208795,0.096,True,1,True,0.1911011,1
0,72,72,sales,1,1.358765,0.011,True,1,False,0.9918213,1
0,73,73,sales,2,1.390408,0.022,True,1,False,0.9924316,1
0,74,74,sales,3,1.437833,0.035,True,1,False,0.9940186,1
0,75,75,sales,4,1.023465,0.045,True,1,False,0.9884644,1
0,76,76,sales,5,1.474949,0.051,True,1,False,1.001282,1
0,77,77,sales,6,1.435169,0.07,True,1,False,0.9967041,1
0,78,78,sales,7,1.297796,0.08,True,1,True,0.1801758,1
0,79,79,sales,8,1.142951,0.089,True,1,True,0.210144,1
0,80,80,sales,9,1.015926,0.101,True,1,True,0.1588135,1
0,81,81,crowd,1,1.10152,0.011,True,1,False,0.9916382,1
0,82,82,crowd,2,1.329998,0.022,True,1,False,0.9943237,1
0,83,83,crowd,3,1.443451,0.041,True,1,False,0.9992065,1
0,84,84,crowd,4,1.224268,0.045,True,1,True,0.2599487,1
0,85,85,crowd,5,1.471831,0.056,True,1,True,0.1355591,1
0,86,86,crowd,6,1.451135,0.068,True,1,True,0.1578979,1
0,87,87,crowd,7,1.270121,0.079,True,1,True,0.2020264,1
0,88,88,crowd,8,1.435873,0.088,True,1,True,0.1467896,1
0,89,89,crowd,9,1.014421,0.103,True,1,True,0.1572266,1
0,90,90,focus,1,1.197606,0.011,True,1,False,1.032776,1
0,91,91,focus,2,1.159477,0.023,True,1,False,0.9988403,1
0,92,92,focus,3,1.262543,0.033,True,1,False,0.9940186,1
0,93,93,focus,4,1.337788,0.047,True,1,True,0.2803955,1
0,94,94,focus,5,1.236933,0.057,True,1,True,0.1580811,1
0,95,95,focus,6,1.430506,0.065,True,1,True,0.2250366,1
0,96,96,focus,7,1.204238,0.077,True,1,True,0.2467651,1
0,97,97,focus,8,1.033611,0.092,True,1,True,0.2133789,1
0,98,98,focus,9,1.493791,0.103,True,1,True,0.2980347,1
0,99,99,actor,1,1.27791,0.011,True,1,False,0.9939575,1
0,100,100,actor,2,1.434966,0.022,True,1,False,0.9943848,1
0,101,101,actor,3,1.259386,0.032,True,1,False,0.9942017,1
0,102,102,actor,4,1.416441,0.045,True,1,False,0.9941406,1
0,103,103,actor,5,1.002074,0.055,True,1,True,0.3023071,1
0,104,104,actor,6,1.321059,0.069,True,1,True,0.1804199,1
0,105,105,actor,7,1.166214,0.077,True,1,True,0.2249756,1
0,106,106,actor,8,1.45738,0.089,True,1,True,0.2246094,1
0,107,107,actor,9,1.089917,0.098,True,1,True,0.2025757,1
0,108,108,topic,1,1.006495,0.011,True,1,False,0.9938965,1
0,109,109,topic,2,1.180983,0.022,True,1,False,0.9942017,1
0,110,110,topic,3,1.284049,0.036,True,1,False,0.9937744,1
0,111,111,topic,4,1.038697,0.044,True,1,True,0.3026123,1
0,112,112,topic,5,1.037085,0.054,True,1,True,0.236084,1
0,113,113,topic,6,1.258478,0.067,True,1,True,0.2245483,1
0,114,114,topic,7,1.424231,0.079,True,1,True,0.2250366,1
0,115,115,topic,8,1.279773,0.091,True,1,True,0.2694092,1
0,116,116,topic,9,1.499515,0.103,True,1,True,0.2919922,1
0,117,117,youth,1,1.022422,0.011,True,1,False,0.9939575,1
0,118,118,youth,2,1.376313,0.023,True,1,False,0.9940186,1
0,119,119,youth,3,1.005548,0.035,True,1,False,0.9942017,1
0,120,120,youth,4,1.359439,0.045,True,1,False,0.9940186,1
0,121,121,youth,5,1.168077,0.054,True,1,True,0.3648682,1
0,122,122,youth,6,1.192635,0.067,True,1,True,0.2808838,1
0,123,123,youth,7,1.358387,0.078,True,1,True,0.2575073,1
0,124,124,youth,8,1.355124,0.091,True,1,True,0.2471924,1
0,125,125,youth,9,1.113074,0.098,True,1,True,0.2021484,1
0,126,126,works,1,1.127245,0.011,True,1,True,0.3029785,1
0,127,127,works,2,1.402628,0.022,True,1,False,0.9943848,1
0,128,128,works,3,1.129455,0.033,True,1,False,0.9940796,1
0,129,129,works,4,1.134928,0.043,True,1,False,0.9942017,1
0,130,130,works,5,1.058592,0.055,True,1,False,0.9940186,1
0,131,131,works,6,1.28707,0.066,True,1,True,0.2247925,1
0,132,132,works,7,1.311628,0.08,True,1,True,0.2359009,1
0,133,133,works,8,1.11318,0.088,True,1,True,0.1915283,1
0,134,134,works,9,1.029758,0.102,True,1,True,0.1797485,1
0,135,135,tooth,1,1.071749,0.011,True,1,True,0.2584839,1
0,136,136,tooth,2,1.293142,0.021,True,1,False,0.9942017,1
0,137,137,tooth,3,1.04779,0.033,True,1,False,0.9934692,1
0,138,138,tooth,4,1.499274,0.041,True,1,False,0.9944458,1
0,139,139,tooth,5,1.138896,0.056,True,1,False,0.9940796,1
0,140,140,tooth,6,1.241961,0.074,True,1,True,0.3591309,1
0,141,141,tooth,7,1.059296,0.078,True,1,True,0.2359009,1
0,142,142,tooth,8,1.378282,0.087,True,1,True,0.180603,1
0,143,143,tooth,9,1.359237,0.1,True,1,True,0.2134399,1
0,144,144,guide,1,1.176571,0.011,True,1,False,0.9891357,1
0,145,145,guide,2,1.361447,0.022,True,1,False,0.9938354,1
0,146,146,guide,3,1.490682,0.032,True,1,False,0.9942017,1
0,147,147,guide,4,1.2715,0.045,True,1,False,0.9937744,1
0,148,148,guide,5,1.107958,0.056,True,1,True,0.5600586,1
0,149,149,guide,6,1.38169,0.067,True,1,True,0.2583008,1
0,150,150,guide,7,1.296617,0.079,True,1,True,0.2139893,1
0,151,151,guide,8,1.000577,0.089,True,1,True,0.2583008,1
0,152,152,guide,9,1.14016,0.104,True,1,True,0.2471924,1
0,153,153,cycle,1,1.110728,0.011,True,1,False,0.9938965,1
0,154,154,cycle,2,1.339206,0.022,True,1,False,0.994751,1
0,155,155,cycle,3,1.370849,0.033,True,1,False,0.9942627,1
0,156,156,cycle,4,1.000084,0.044,True,1,False,0.9937744,1
0,157,157,cycle,5,1.353975,0.057,True,1,True,0.3252563,1
0,158,158,cycle,6,1.30711,0.067,True,1,True,0.1578369,1
0,159,159,cycle,7,1.054672,0.08,True,1,True,0.2380981,1
0,160,160,cycle,8,1.373658,0.09,True,1,True,0.2805176,1
0,161,161,cycle,9,1.14739,0.101,True,1,True,0.314209,1
0,162,162,giant,1,1.492545,0.011,True,1,False,0.9949951,1
0,163,163,giant,2,1.09396,0.023,True,1,False,0.9938354,1
0,164,164,giant,3,1.404248,0.033,True,1,False,0.9942627,1
0,165,165,giant,4,1.310478,0.044,True,1,False,0.9942627,1
0,166,166,giant,5,1.162719,0.056,True,1,False,0.9941406,1
0,167,167,giant,6,1.124589,0.067,True,1,True,0.2138672,1
0,168,168,giant,7,1.22057,0.078,True,1,True,0.2470703,1
0,169,169,giant,8,1.386322,0.088,True,1,True,0.3031616,1
0,170,170,giant,9,1.437049,0.101,True,1,True,0.4146118,1
0,171,171,sauce,1,1.236951,0.011,True,1,True,0.3922729,1
0,172,172,sauce,2,1.456693,0.022,True,1,False,0.9943237,1
0,173,173,sauce,3,1.221728,0.033,True,1,False,0.9937134,1
0,174,174,sauce,4,1.019979,0.045,True,1,False,0.9940186,1
0,175,175,sauce,5,1.471462,0.057,True,1,False,0.9941406,1
0,176,176,sauce,6,1.013492,0.069,True,1,False,0.9942627,1
0,177,177,sauce,7,1.383165,0.08,True,1,True,0.3029175,1
0,178,178,sauce,8,1.3363,0.092,True,1,True,0.213623,1
0,179,179,sauce,9,1.056042,0.097,True,1,True,0.2585449,1
