Block,TrialInBlock,Trial,PrimeNumbers,Distance,PrimingDurationConst,CountingOrder,ShowedNumber,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,194,194,7,2,3,RightHandFirst,9,1.235486,0.017,True,1,False,0.999939,3
0,195,195,4,2,3,RightHandFirst,6,1.284601,0.07,True,1,False,0.80896,3
0,196,196,4,-2,3,LeftHandFirst,2,1.002732,0.075,True,1,False,0.734436,3
0,197,197,3,2,3,RightHandFirst,5,1.266116,0.036,True,1,False,0.8267212,3
0,198,198,7,0,3,RightHandFirst,7,1.081839,0.032,True,1,False,0.8867188,3
0,199,199,6,0,3,LeftHandFirst,6,1.289582,0.031,True,1,False,1.025085,3
0,200,200,4,-2,3,LeftHandFirst,2,1.115692,0.035,True,1,False,0.6990356,3
0,201,201,6,2,3,LeftHandFirst,8,1.253663,0.033,True,1,False,1.093933,3
0,202,202,3,0,3,RightHandFirst,3,1.274958,0.022,True,1,False,0.6972046,3
0,203,203,6,-2,3,LeftHandFirst,4,1.482701,0.034,True,1,False,0.9225464,3
0,204,204,6,-2,3,RightHandFirst,4,1.101588,0.034,True,1,False,1.327209,3
0,205,205,4,2,3,LeftHandFirst,6,1.49747,0.033,True,1,False,0.9624634,3
0,206,206,7,-2,3,RightHandFirst,5,1.072755,0.033,True,1,False,0.9022217,3
0,207,207,6,2,3,RightHandFirst,8,1.139303,0.034,True,1,False,1.07251,3
0,208,208,7,-2,3,RightHandFirst,5,1.232021,0.035,True,1,False,0.8816528,3
0,209,209,3,0,3,LeftHandFirst,3,1.368341,0.078,True,1,False,0.9470825,3
0,210,210,6,-2,3,LeftHandFirst,4,1.112641,0.035,True,1,False,1.122314,3
0,211,211,6,-2,3,RightHandFirst,4,1.482353,0.035,True,1,False,0.8054199,3
0,212,212,6,0,3,LeftHandFirst,6,1.449658,0.033,True,1,False,1.185547,3
0,213,213,7,2,3,RightHandFirst,9,1.45352,0.034,True,1,False,1.53125,3
0,214,214,6,2,3,LeftHandFirst,8,1.053323,0.068,True,1,False,1.275452,3
0,215,215,6,0,3,RightHandFirst,6,1.477025,0.033,True,1,False,0.861145,3
0,216,216,3,2,3,RightHandFirst,5,1.139515,0.033,True,1,False,0.9096069,3
0,217,217,4,-2,3,RightHandFirst,2,1.162461,0.022,True,1,False,0.9161377,3
0,218,218,4,-2,3,RightHandFirst,2,1.201188,0.069,True,1,False,0.9075317,3
0,219,219,4,-2,3,RightHandFirst,2,1.239916,0.074,True,1,False,0.6657715,3
0,220,220,7,0,3,RightHandFirst,7,1.431877,0.034,True,1,False,0.9874878,3
0,221,221,4,-2,3,LeftHandFirst,2,1.230167,0.034,True,1,False,0.7314453,3
0,222,222,4,2,3,RightHandFirst,6,1.117313,0.032,True,1,False,0.7481079,3
0,223,223,3,2,3,LeftHandFirst,5,1.450469,0.074,True,1,False,0.7789917,3
0,224,224,7,-2,3,RightHandFirst,5,1.499584,0.066,True,1,False,0.7999878,3
0,225,225,7,2,3,LeftHandFirst,9,1.146291,0.03,True,1,False,1.469604,3
0,226,226,6,-2,3,RightHandFirst,4,1.291348,0.033,True,1,False,1.255493,3
0,227,227,3,-2,3,LeftHandFirst,1,1.24122,0.016,True,1,False,0.7608643,3
0,228,228,3,-2,3,LeftHandFirst,1,1.225958,0.033,True,1,False,0.6540527,3
0,229,229,4,-2,3,RightHandFirst,2,1.320326,0.074,True,1,False,0.7683105,3
0,230,230,4,0,3,LeftHandFirst,4,1.038457,0.071,True,1,False,0.7121582,3
0,231,231,7,2,3,LeftHandFirst,9,1.040628,0.033,True,1,False,1.932617,3
0,232,232,6,2,3,RightHandFirst,8,1.401644,0.071,True,1,False,1.723389,3
0,233,233,4,0,3,LeftHandFirst,4,1.250621,0.034,True,1,False,1.095398,3
0,234,234,6,0,3,LeftHandFirst,6,1.271916,0.07,True,1,False,1.062561,3
0,235,235,3,2,3,LeftHandFirst,5,1.195618,0.034,True,1,False,0.727356,3
0,236,236,3,2,3,LeftHandFirst,5,1.305769,0.033,True,1,False,0.7269897,3
0,237,237,3,0,3,RightHandFirst,3,1.46991,0.033,True,1,False,0.9155884,3
0,238,238,3,2,3,LeftHandFirst,5,1.170607,0.018,True,1,False,0.6139526,3
0,239,239,3,-2,3,LeftHandFirst,1,1.031583,0.018,True,1,False,0.673645,3
0,240,240,7,-2,3,RightHandFirst,5,1.017973,0.034,True,1,False,0.7524414,3
0,241,241,7,2,3,LeftHandFirst,9,1.058352,0.032,True,1,False,1.033813,3
0,242,242,6,-2,3,LeftHandFirst,4,1.417677,0.033,True,1,False,1.016846,3
0,243,243,7,-2,3,LeftHandFirst,5,1.411151,0.034,True,1,False,0.7382813,3
0,244,244,6,-2,3,RightHandFirst,4,1.129282,0.033,True,1,False,1.274658,3
0,245,245,7,2,3,RightHandFirst,9,1.248169,0.033,True,1,False,1.166016,3
0,246,246,4,2,3,LeftHandFirst,6,1.128268,0.022,True,1,False,0.8273926,3
0,247,247,7,2,3,RightHandFirst,9,1.015414,0.034,True,1,False,1.752686,3
0,248,248,6,2,3,RightHandFirst,8,1.409645,0.033,True,1,False,1.162231,3
0,249,249,7,0,3,RightHandFirst,7,1.136512,0.035,True,1,False,1.354004,3
0,250,250,6,0,3,LeftHandFirst,6,1.129986,0.032,True,1,False,1.087036,3
0,251,251,4,2,3,RightHandFirst,6,1.402107,0.019,True,1,False,0.7989502,3
0,252,252,4,-2,3,RightHandFirst,2,1.494824,0.033,True,1,False,0.8959961,3
0,253,253,6,2,3,LeftHandFirst,8,1.113711,0.033,True,1,False,0.9949951,3
0,254,254,4,2,3,RightHandFirst,6,1.331842,0.034,True,1,False,0.7645264,3
0,255,255,7,-2,3,RightHandFirst,5,1.049972,0.033,True,1,False,0.8409424,3
0,256,256,3,0,3,LeftHandFirst,3,1.062531,0.07,True,1,False,0.9923096,3
0,257,257,7,2,3,RightHandFirst,9,1.324264,0.033,True,1,False,0.9832764,3
0,258,258,4,2,3,LeftHandFirst,6,1.150374,0.033,True,1,False,1.068237,3
0,259,259,3,2,3,LeftHandFirst,5,1.161281,0.016,True,1,False,0.8248291,3
0,260,260,4,2,3,LeftHandFirst,6,1.22783,0.034,True,1,False,0.7745361,3
0,261,261,3,-2,3,RightHandFirst,1,1.294378,0.033,True,1,False,0.65979,3
0,262,262,3,0,3,LeftHandFirst,3,1.263334,0.032,True,1,False,0.8824463,3
0,263,263,7,-2,3,LeftHandFirst,5,1.079057,0.033,True,1,False,0.6918945,3
0,264,264,6,2,3,LeftHandFirst,8,1.26063,0.033,True,1,False,1.078735,3
0,265,265,4,0,3,LeftHandFirst,4,1.102523,0.034,True,1,False,1.206665,3
0,266,266,3,0,3,RightHandFirst,3,1.428633,0.032,True,1,False,0.9750977,3
0,267,267,3,2,3,LeftHandFirst,5,1.368117,0.033,True,1,False,0.7427979,3
0,268,268,7,-2,3,LeftHandFirst,5,1.042645,0.032,True,1,False,0.6506348,3
0,269,269,6,0,3,RightHandFirst,6,1.029034,0.034,True,1,False,0.8983154,3
0,270,270,4,-2,3,LeftHandFirst,2,1.139185,0.033,True,1,False,0.6706543,3
0,271,271,6,0,3,RightHandFirst,6,1.097754,0.033,True,1,False,0.7496338,3
0,272,272,4,0,3,RightHandFirst,4,1.09453,0.031,True,1,False,1.22583,3
0,273,273,4,2,3,RightHandFirst,6,1.436422,0.033,True,1,False,0.715332,3
0,274,274,4,-2,3,LeftHandFirst,2,1.252145,0.035,True,1,False,0.6707764,3
0,275,275,3,0,3,LeftHandFirst,3,1.362296,0.033,True,1,False,0.7406006,3
0,276,276,4,2,3,LeftHandFirst,6,1.162237,0.034,True,1,False,1.475464,3
0,277,277,7,0,3,LeftHandFirst,7,1.084288,0.033,True,1,False,0.9560547,3
0,278,278,7,0,3,LeftHandFirst,7,1.346021,0.022,True,1,False,0.7827148,3
0,279,279,3,0,3,RightHandFirst,3,1.384749,0.02,True,1,False,0.8057861,3
0,280,280,3,-2,3,LeftHandFirst,1,1.156869,0.033,True,1,False,0.6582031,3
0,281,281,6,-2,3,LeftHandFirst,4,1.115438,0.034,True,1,False,0.7266846,3
0,282,282,7,-2,3,LeftHandFirst,5,1.112214,0.033,True,1,False,0.7731934,3
0,283,283,7,-2,3,RightHandFirst,5,1.124773,0.068,True,1,False,1.028198,3
0,284,284,3,0,3,LeftHandFirst,3,1.440496,0.032,True,1,False,0.7946777,3
0,285,285,3,2,3,LeftHandFirst,5,1.130806,0.022,True,1,False,0.7163086,3
0,286,286,6,-2,3,LeftHandFirst,4,1.366369,0.033,True,1,False,0.8685303,3
0,287,287,6,-2,3,LeftHandFirst,4,1.317892,0.037,True,1,False,0.7814941,3
