Block,TrialInBlock,Trial,Character,FrameCount,FixCrossDuration,PrimingDuration,Completed,Attempts,Skipped,RespTime,ID
0,48,48,mouth,4,1.491035,0.045,True,1,False,0.9943771,3
0,49,49,mouth,5,1.451255,0.057,True,1,False,0.9941254,3
0,50,50,mouth,6,1.05267,0.067,True,1,False,0.9941254,3
0,51,51,mouth,7,1.460551,0.079,True,1,True,0.3364716,3
0,52,52,mouth,8,1.385865,0.09,True,1,True,0.3810272,3
0,53,53,mouth,9,1.311179,0.101,True,1,True,0.1461334,3
0,54,54,judge,1,1.156334,0.011,True,1,True,0.235733,3
0,55,55,judge,2,1.072912,0.023,True,1,False,0.9940033,3
0,56,56,judge,3,1.383201,0.035,True,1,False,0.9941559,3
0,57,57,judge,4,1.430626,0.046,True,1,False,0.9940796,3
0,58,58,judge,5,1.113851,0.055,True,1,False,0.9940186,3
0,59,59,judge,6,1.119324,0.065,True,1,True,0.2470245,3
0,60,60,judge,7,1.312897,0.077,True,1,True,0.4033661,3
0,61,61,judge,8,1.363624,0.09,True,1,True,0.2134247,3
0,62,62,judge,9,1.442171,0.099,True,1,True,0.2142487,3
0,63,63,apple,1,1.313496,0.011,True,1,False,0.9942474,3
0,64,64,apple,2,1.068144,0.022,True,1,False,0.9939575,3
0,65,65,apple,3,1.19903,0.034,True,1,False,0.9940186,3
0,66,66,apple,4,1.07909,0.044,True,1,False,0.9941559,3
0,67,67,apple,5,1.307569,0.056,True,1,True,0.3589935,3
0,68,68,apple,6,1.081301,0.067,True,1,True,0.4033966,3
0,69,69,apple,7,1.247053,0.08,True,1,True,0.2921906,3
0,70,70,apple,8,1.369203,0.09,True,1,True,0.2020721,3
0,71,71,apple,9,1.268348,0.101,True,1,True,0.1576385,3
0,72,72,sales,1,1.097721,0.011,True,1,False,0.9941559,3
0,73,73,sales,2,1.326199,0.022,True,1,False,0.9940186,3
0,74,74,sales,3,1.178439,0.034,True,1,False,0.9940796,3
0,75,75,sales,4,1.460908,0.045,True,1,False,0.9942017,3
0,76,76,sales,5,1.062322,0.055,True,1,True,0.2917328,3
0,77,77,sales,6,1.158303,0.067,True,1,True,0.2868347,3
0,78,78,sales,7,1.226463,0.08,True,1,True,0.1801605,3
0,79,79,sales,8,1.278841,0.087,True,1,True,0.1793976,3
0,80,80,sales,9,1.444594,0.101,True,1,True,0.1238403,3
0,81,81,crowd,1,1.023141,0.011,True,1,True,0.2584839,3
0,82,82,crowd,2,1.385729,0.022,True,1,False,0.9973145,3
0,83,83,crowd,3,1.373769,0.033,True,1,False,0.9943237,3
0,84,84,crowd,4,1.003004,0.046,True,1,False,0.9936523,3
0,85,85,crowd,5,1.356896,0.056,True,1,False,1.005203,3
0,86,86,crowd,6,1.083723,0.067,True,1,True,0.2467804,3
0,87,87,crowd,7,1.179704,0.068,True,1,True,0.2388306,3
0,88,88,crowd,8,1.150271,0.059,True,1,True,0.1689148,3
0,89,89,crowd,9,1.246252,0.104,True,1,True,0.1895752,3
0,90,90,focus,1,1.493815,0.011,True,1,False,0.9940796,3
0,91,91,focus,2,1.356442,0.023,True,1,False,0.9944,3
0,92,92,focus,3,1.306275,0.034,True,1,False,0.9939728,3
0,93,93,focus,4,1.419727,0.054,True,1,True,0.4370117,3
0,94,94,focus,5,1.122037,0.057,True,1,True,0.2802734,3
0,95,95,focus,6,1.233799,0.068,True,1,True,0.1578217,3
0,96,96,focus,7,1.106775,0.077,True,1,True,0.2132263,3
0,97,97,focus,8,1.202755,0.088,True,1,True,0.2139435,3
0,98,98,focus,9,1.352726,0.102,True,1,True,0.1829529,3
0,99,99,actor,1,1.393065,0.011,True,1,False,0.9938507,3
0,100,100,actor,2,1.201703,0.022,True,1,False,0.9958191,3
0,101,101,actor,3,1.402361,0.033,True,1,True,0.5148315,3
0,102,102,actor,4,1.463475,0.036,True,1,False,0.993927,3
0,103,103,actor,5,1.06489,0.055,True,1,True,0.3927002,3
0,104,104,actor,6,1.13305,0.067,True,1,False,0.9962158,3
0,105,105,actor,7,1.497328,0.075,True,1,False,0.9955597,3
0,106,106,actor,8,1.05514,0.119,True,1,False,1.001602,3
0,107,107,actor,9,1.060614,0.1,True,1,True,0.1912231,3
0,108,108,topic,1,1.200197,0.011,True,1,False,0.9943085,3
0,109,109,topic,2,1.400855,0.023,True,1,False,0.9941101,3
0,110,110,topic,3,1.209493,0.033,True,1,False,0.9941864,3
0,111,111,topic,4,1.268956,0.044,True,1,False,0.9939575,3
0,112,112,topic,5,1.344201,0.055,True,1,True,0.3477783,3
0,113,113,topic,6,1.297336,0.066,True,1,True,0.3921509,3
0,114,114,topic,7,1.16866,0.078,True,1,True,0.1576843,3
0,115,115,topic,8,1.085238,0.089,True,1,True,0.1829834,3
0,116,116,topic,9,1.404224,0.1,True,1,True,0.2025757,3
0,117,117,youth,1,1.080363,0.012,True,1,False,0.9941406,3
0,118,118,youth,2,1.211249,0.022,True,1,False,0.9942322,3
0,119,119,youth,3,1.09131,0.034,True,1,False,0.9945374,3
0,120,120,youth,4,1.319789,0.043,True,1,False,0.9941406,3
0,121,121,youth,5,1.351431,0.056,True,1,True,0.3251648,3
0,122,122,youth,6,1.125163,0.068,True,1,True,0.3248901,3
0,123,123,youth,7,1.193323,0.08,True,1,True,0.2250671,3
0,124,124,youth,8,1.343294,0.089,True,1,True,0.2023315,3
0,125,125,youth,9,1.383634,0.101,True,1,True,0.2087097,3
0,126,126,works,1,1.462181,0.011,True,1,True,0.2933044,3
0,127,127,works,2,1.333505,0.023,True,1,False,0.9936523,3
0,128,128,works,3,1.365148,0.032,True,1,False,0.9940796,3
0,129,129,works,4,1.494383,0.045,True,1,False,0.9945068,3
0,130,130,works,5,1.454603,0.057,True,1,False,0.9942017,3
0,131,131,works,6,1.31723,0.068,True,1,True,0.2359314,3
0,132,132,works,7,1.41156,0.076,True,1,True,0.3024902,3
0,133,133,works,8,1.462287,0.088,True,1,True,0.1911316,3
0,134,134,works,9,1.415421,0.1,True,1,True,0.2132874,3
0,135,135,tooth,1,1.009751,0.025,True,1,False,0.9994812,3
0,136,136,tooth,2,1.363642,0.023,True,1,False,0.9945679,3
0,137,137,tooth,3,1.074687,0.034,True,1,False,1.00827,3
0,138,138,tooth,4,1.303166,0.045,True,1,False,0.9949646,3
0,139,139,tooth,5,1.334809,0.056,True,1,True,0.5293579,3
0,140,140,tooth,6,1.455307,0.067,True,1,True,0.3143005,3
0,141,141,tooth,7,1.283029,0.079,True,1,True,0.3355713,3
0,142,142,tooth,8,1.279766,0.185,True,1,True,0.2532654,3
0,143,143,tooth,9,1.401916,0.206,True,1,True,0.2545471,3
0,144,144,guide,1,1.355051,0.011,True,1,True,0.2136536,3
0,145,145,guide,2,1.118396,0.046,True,1,False,1.000092,3
0,146,146,guide,3,1.123869,0.033,True,1,False,0.9963684,3
0,147,147,guide,4,1.03175,0.044,True,1,False,0.9960938,3
0,148,148,guide,5,1.483234,0.056,True,1,True,0.2129822,3
0,149,149,guide,6,1.436368,0.067,True,1,True,0.1913452,3
0,150,150,guide,7,1.433105,0.077,True,1,True,0.2143555,3
0,151,151,guide,8,1.206838,0.091,True,1,True,0.2250061,3
0,152,152,guide,9,1.4544,0.1,True,1,True,0.1587219,3
0,153,153,cycle,1,1.369327,0.023,True,1,True,0.2766418,3
0,154,154,cycle,2,1.268472,0.023,True,1,False,0.9803467,3
0,155,155,cycle,3,1.425527,0.034,True,1,False,0.9954834,3
0,156,156,cycle,4,1.190562,0.044,True,1,False,0.9952087,3
0,157,157,cycle,5,1.211818,0.115,True,1,False,0.9992981,3
0,158,158,cycle,6,1.368874,0.067,True,1,False,0.9946289,3
0,159,159,cycle,7,1.275104,0.08,True,1,True,0.2138977,3
0,160,160,cycle,8,1.076656,0.09,True,1,True,0.4699097,3
0,161,161,cycle,9,1.378208,0.101,True,1,True,0.2133179,3
0,162,162,giant,1,1.374946,0.024,True,1,True,0.3507996,3
0,163,163,giant,2,1.066867,0.008,True,1,False,1.005341,3
0,164,164,giant,3,1.377156,0.033,True,1,False,0.9953918,3
0,165,165,giant,4,1.185794,0.045,True,1,False,1.005432,3
0,166,166,giant,5,1.386452,0.025,True,1,True,0.2132568,3
0,167,167,giant,6,1.285597,0.141,True,1,True,0.3206787,3
0,168,168,giant,7,1.282334,0.08,True,1,True,0.2353516,3
0,169,169,giant,8,1.225081,0.091,True,1,True,0.2805786,3
0,170,170,giant,9,1.429041,0.103,True,1,True,0.2799072,3
0,171,171,sauce,1,1.077361,0.011,True,1,False,0.9951782,3
0,172,172,sauce,2,1.208247,0.022,True,1,False,0.9917603,3
0,173,173,sauce,3,1.408905,0.015,True,1,False,1.005859,3
0,174,174,sauce,4,1.315135,0.092,True,1,False,0.9985352,3
0,175,175,sauce,5,1.167375,0.023,True,1,True,0.3698425,3
0,176,176,sauce,6,1.191932,0.069,True,1,True,0.5146484,3
0,177,177,sauce,7,1.242659,0.159,True,1,True,0.2504272,3
0,178,178,sauce,8,1.267217,0.092,True,1,True,0.2355957,3
0,179,179,sauce,9,1.291775,0.1,True,1,True,0.08740234,3
